dialog,movie,character,_id
Yes. No! No! It's too risky. It's too risky.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9e6)
"Where is he? Where has he gone? Hey, Gollum! Where are you?",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebcce9e7)
Smeagol?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcce9e8)
"We could let, do it.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9e9)
Yes. She could do it.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9ea)
"Yes, precious, she could. And then we takes it once they're dead.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9eb)
Yes. Yes. Yes.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9ec)
Kill them both.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9ed)
"Come on, Hobbits. Long ways to go yet. Smeagol will show you the way.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9ee)
Then we stabs them out. Put out his eyeses and make him crawl.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9ef)
Once they're dead. Ssssssssssssssh!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9f0)
Stay out of the forest! Keep away from the trees!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebcce9f1)
Final count.....42.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce9f2)
Forty-two? That's not bad for a pointy-eared Elvish princeling. I myself am sitting pretty on 43.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce9f3)
Forty-three.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce9f4)
I will break him.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d576844dc4c55e47afee),ObjectId(5cd96e05de30eff6ebcce9f5)
Where are Theoden's riders?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce9f6)
Will Rohan's army come? Mithrandir?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebcce9f7)
Courage is the best defence that you have now.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebcce9f8)
Follow me.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebcce9f9)
He was twitching.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebcce9fa)
Slay them all!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd9d576844dc4c55e47afee),ObjectId(5cd96e05de30eff6ebcce9fb)
"He was twitching......because he's got my axe,embedded in his nervous system!",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebcce9fc)
"He doesn't look too happy, does he?",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce9fd)
"Not too happy at all, Merry.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcce9fe)
"Still, I suppose the view would be quite nice from up there.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcce9ff)
He was already dead.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea00)
What of the wizard?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cdbdecb6dc0baeae48cfa96),ObjectId(5cd96e05de30eff6ebccea01)
"No, it isn't. I'm starving.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea02)
Good luck trying to find something decent around here. Probably only dead rats and mouldy bread.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea03)
Saruman's storeroom!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea04)
I don't believe it.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea05)
It can't be.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea06)
lt is!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea07)
"Oh, yes. It's a quality establishment. I hear the staff are very good.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea08)
What are you doing?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea09)
"Nothing. The world's back to normal, that's all.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea0a)
It's perfect. One barrel each. Wait. Do you think we should share it with Treebeard?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea0b)
"Share it?,No. No. Dead plant and all that. Don't think he'd understand. Could be a distant relative.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea0c)
I get it. Don't be hasty.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea0d)
Exactly. Bar-hrum.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea0e)
Longbottom Leaf. The finest pipe-weed in South Farthing.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea0f)
The Shire must truly be a great realm Master Gamgee......where gardeners are held in high honor.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea10)
What road will you take once you reach the woods?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea11)
Gollum says there's a path......near Minas Morgul that climbs up into the mountains. ,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea12)
"Cirith Ungol?,",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea13)
ls that its name?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea14)
No. No! Yes.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccea15)
This is the old sewer. Runs right under the river through to the edge of the city. You'll find cover in the woods there.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea16)
"Captain Faramir......you have shown your quality, sir.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea17)
The very highest.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea18)
I must.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea19)
"lt is the only way. Master says we must go to Mordor, so we must try.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccea1a)
Thank you.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea1b)
"Go, Frodo. Go with the goodwill of all Men. ",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea1c)
Frodo......they say a dark terror dwells in the passes above Minas Morgul. You cannot go that way.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea1d)
May death find you quickly if you bring them to harm.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea1e)
"Come on, keep up.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea1f)
"Mr. Frodo didn't mean for them Rangers to hurt you. You know that, don't you? He was trying to save you, see?",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea20)
"Very decent of you. Very decent, indeed Gollum.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea21)
Faramir! Orcs have taken the eastern shore. Their numbers are too great. By nightfall we will be overrun.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdf477ed9587226e7949b),ObjectId(5cd96e05de30eff6ebccea22)
Mr. Frodo?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea23)
"It's calling to him, Sam. His Eye is almost on me.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea24)
"Hold on, Mr. Frodo. You'll be all right.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea25)
Take them to my father. Tell him Faramir sends a mighty gift. A weapon that will change our fortunes in this war. ,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea26)
"No, no, no hard feelings. Gollum, Gollum. Yes, master. Nice Hobbits.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccea27)
So there's no hard feelings. Forgive and forget.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea28)
Save me?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccea29)
"Do you want to know what happened to Boromir?,You want to know why your brother died? He tried to take the Ring from Frodo after swearing an oath to protect him!He tried to kill him! The Ring drove your brother mad!",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea2a)
Watch out!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea2b)
Mr. Frodo?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea2c)
They're here.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea2d)
Nazgul!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea2e)
They've come.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea2f)
The fortress is taken. It is over. ,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea30)
You said this fortress would never fall while your men defend it. They still defend it. They have died defending it.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea31)
They're past the door!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea32)
They are breaking in!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea33)
Is there no other way for the women and children to get out of the caves?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea34)
Stay here. Keep out of sight. Take cover!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfcef),ObjectId(5cd96e05de30eff6ebccea35)
Is there no other way?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea36)
"Nan Barad! Nan Barad! Haldir, nan Barad! (",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea37)
What are you doing? What are you stopping for?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea38)
Nan Barad! (To the Keep!),ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd3f),ObjectId(5cd96e05de30eff6ebccea39)
Haldir!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea3a)
So much death.  What can Men do against such reckless hate?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea3b)
Ride out with me. Ride out and meet them. ,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea3c)
Tell the women and children to make for the mountain pass. And barricade the entrance!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea3d)
For Rohan. For your people.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea3e)
Aragorn! Fall back to the Keep! Get your men out of there!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea3f)
There is one passage. It leads into the mountains. But they will not get far. The Uruk-hai are too many.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0e),ObjectId(5cd96e05de30eff6ebccea40)
The sun is rising.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea41)
Look to my coming at first light on the fifth day. At dawn......Iook to the east.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccea42)
Yes!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea43)
Yes.........Yes.........The horn of Helm Hammerhand......shall sound in the Deep......one last time.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea44)
For death and glory.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea45)
Gandalf.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea46)
Theoden King stands alone. ,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccea47)
Brace the gate!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea48)
Hold them!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea49)
To the gate. Draw your swords!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea4a)
Make way! We cannot hold much longer!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0e),ObjectId(5cd96e05de30eff6ebccea4b)
Hold them!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea4c)
How long do you need?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea4d)
"Fell deeds, awake. Now for wrath......now for ruin and a red dawn. ",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea4e)
As long as you can give me.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea4f)
Let this be the hour when we draw swords together.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea50)
Forth Eorlingas!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea51)
Gimli!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea52)
Timbers! Brace the gate!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea53)
Come on. We can take them.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea54)
Toss me.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea55)
To the king!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebccea56)
Yes!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccea57)
A hit. A fine hit.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccea58)
Break the dam! Release the river!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccea59)
Pippin! Hold on!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccea5a)
"Hold on, little Hobbits.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccea5b)
What are you doing?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea5c)
Where are you going?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea5d)
It's a long way.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea5e)
What?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea5f)
I cannot jump the distance! You'll have to toss me!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea60)
Don't tell the Elf.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccea61)
It's me. It's your Sam. Don't you know your Sam?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea62)
Eomer.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea63)
Not alone. Rohirrim!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfa5a),ObjectId(5cd96e05de30eff6ebccea64)
Shore up the door!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea65)
Watch our backs!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea66)
Throw another one over here!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea67)
Higher!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea68)
Hold fast the gate!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea69)
Gimli! Aragorn! Get out of there!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea6a)
Aragorn!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebccea6b)
Follow me to the barricade.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea6c)
Make way!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccea6d)
Fall back! Fall back!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0e),ObjectId(5cd96e05de30eff6ebccea6e)
"I can't do this, Sam.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea6f)
"I know. It's all wrong. By rights, we shouldn't even be here. But we are. It's like in the great stories, Mr. Frodo. The ones that really mattered. Full of darkness and danger they were. And sometimes you didn't want to know the end.....because how could the end be happy? How could the world go back to the way it was...... when so much bad had happened?",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea70)
Victory! We have victory!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe19),ObjectId(5cd96e05de30eff6ebccea71)
Not a word.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccea72)
"What are we holding on to, Sam?",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccea73)
"That there's some good in this world, Mr. Frodo. And it's worth fighting for.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccea74)
